ccpp_ubigeo,ccpp_name,year,month,week,day,variable,value
1601130024,EL VARILLAL,2023,5,21,2023-05-21,temp_out,27.12986111111111
1601130024,EL VARILLAL,2023,5,21,2023-05-22,out_humm,90.1745283018868
1601130024,EL VARILLAL,2023,5,21,2023-05-22,rain,0
1601130024,EL VARILLAL,2023,5,21,2023-05-22,temp_out,26.924056603773586
1601130024,EL VARILLAL,2023,5,21,2023-05-23,out_humm,87.91666666666667
1601130024,EL VARILLAL,2023,5,21,2023-05-23,rain,0
1601130024,EL VARILLAL,2023,5,21,2023-05-23,temp_out,27.56736111111111
1601130024,EL VARILLAL,2023,5,21,2023-05-24,out_humm,93.77083333333333
1601130024,EL VARILLAL,2023,5,21,2023-05-24,rain,0.5695138888888889
1601130024,EL VARILLAL,2023,5,21,2023-05-24,temp_out,24.83888888888889
1601130024,EL VARILLAL,2023,5,21,2023-05-25,out_humm,89.06944444444444
1601130024,EL VARILLAL,2023,5,21,2023-05-25,rain,0
1601130024,EL VARILLAL,2023,5,21,2023-05-25,temp_out,26.297916666666666
1601130024,EL VARILLAL,2023,5,21,2023-05-26,out_humm,87.77777777777777
1601130024,EL VARILLAL,2023,5,21,2023-05-26,rain,0.12
1601130024,EL VARILLAL,2023,5,21,2023-05-26,temp_out,27.252083333333335
1601130024,EL VARILLAL,2023,5,21,2023-05-27,out_humm,90.40277777777777
1601130024,EL VARILLAL,2023,5,21,2023-05-27,rain,0.24868055555555557
1601130024,EL VARILLAL,2023,5,21,2023-05-27,temp_out,26.09236111111111
1601130024,EL VARILLAL,2023,5,22,2023-05-28,out_humm,92.76388888888889
1601130024,EL VARILLAL,2023,5,22,2023-05-28,rain,0.022708333333333334
1601130024,EL VARILLAL,2023,5,22,2023-05-28,temp_out,26.125694444444445
1601130024,EL VARILLAL,2023,5,22,2023-05-29,out_humm,88.40277777777777
1601130024,EL VARILLAL,2023,5,22,2023-05-29,rain,0
1601130024,EL VARILLAL,2023,5,22,2023-05-29,temp_out,26.949305555555554
1601130024,EL VARILLAL,2023,5,22,2023-05-30,out_humm,88.40972222222223
1601130024,EL VARILLAL,2023,5,22,2023-05-30,rain,0.12347222222222222
1601130024,EL VARILLAL,2023,5,22,2023-05-30,temp_out,27.414583333333333
1601130024,EL VARILLAL,2023,5,22,2023-05-31,out_humm,91.36805555555556
1601130024,EL VARILLAL,2023,5,22,2023-05-31,rain,0.052708333333333336
1601130024,EL VARILLAL,2023,5,22,2023-05-31,temp_out,26.14027777777778
1601130024,EL VARILLAL,2023,6,22,2023-06-01,out_humm,93.36805555555556
1601130024,EL VARILLAL,2023,6,22,2023-06-01,rain,0.26805555555555555
1601130024,EL VARILLAL,2023,6,22,2023-06-01,temp_out,25.570833333333333
1601130024,EL VARILLAL,2023,6,22,2023-06-02,out_humm,94.98611111111111
1601130024,EL VARILLAL,2023,6,22,2023-06-02,rain,0.095
1601130024,EL VARILLAL,2023,6,22,2023-06-02,temp_out,24.73125
1601130024,EL VARILLAL,2023,6,22,2023-06-03,out_humm,90.38888888888889
1601130024,EL VARILLAL,2023,6,22,2023-06-03,rain,0
1601130024,EL VARILLAL,2023,6,22,2023-06-03,temp_out,25.910416666666666
1601130024,EL VARILLAL,2023,6,23,2023-06-04,out_humm,89.97222222222223
1601130024,EL VARILLAL,2023,6,23,2023-06-04,rain,0.04763888888888889
1601130024,EL VARILLAL,2023,6,23,2023-06-04,temp_out,26.119444444444444
1601130024,EL VARILLAL,2023,6,23,2023-06-05,out_humm,91.94444444444444
1601130024,EL VARILLAL,2023,6,23,2023-06-05,rain,0.31569444444444444
1601130024,EL VARILLAL,2023,6,23,2023-06-05,temp_out,25.618055555555557
1601130024,EL VARILLAL,2023,6,23,2023-06-06,out_humm,93.90277777777777
1601130024,EL VARILLAL,2023,6,23,2023-06-06,rain,0.04055555555555555
1601130024,EL VARILLAL,2023,6,23,2023-06-06,temp_out,24.802777777777777
1601130024,EL VARILLAL,2023,6,23,2023-06-07,out_humm,92.97916666666667
1601130024,EL VARILLAL,2023,6,23,2023-06-07,rain,0.001736111111111111
1601130024,EL VARILLAL,2023,6,23,2023-06-07,temp_out,24.90763888888889
1601130024,EL VARILLAL,2023,6,23,2023-06-08,out_humm,89.80555555555556
1601130024,EL VARILLAL,2023,6,23,2023-06-08,rain,0
1601130024,EL VARILLAL,2023,6,23,2023-06-08,temp_out,26.179166666666667
1601130024,EL VARILLAL,2023,6,23,2023-06-09,out_humm,90.5024154589372
1601130024,EL VARILLAL,2023,6,23,2023-06-09,rain,0.006135265700483092
1601130024,EL VARILLAL,2023,6,23,2023-06-09,temp_out,26.273429951690822
1601130024,EL VARILLAL,2023,6,23,2023-06-10,out_humm,91.34027777777777
1601130024,EL VARILLAL,2023,6,23,2023-06-10,rain,0.148125
1601130024,EL VARILLAL,2023,6,23,2023-06-10,temp_out,25.85902777777778
1601130024,EL VARILLAL,2023,6,24,2023-06-11,out_humm,90.30555555555556
1601130024,EL VARILLAL,2023,6,24,2023-06-11,rain,0
1601130024,EL VARILLAL,2023,6,24,2023-06-11,temp_out,26.271527777777777
1601130024,EL VARILLAL,2023,6,24,2023-06-12,out_humm,89.24305555555556
1601130024,EL VARILLAL,2023,6,24,2023-06-12,rain,0
1601130024,EL VARILLAL,2023,6,24,2023-06-12,temp_out,26.185416666666665
1601130024,EL VARILLAL,2023,6,24,2023-06-13,out_humm,94.0625
1601130024,EL VARILLAL,2023,6,24,2023-06-13,rain,0.09166666666666666
1601130024,EL VARILLAL,2023,6,24,2023-06-13,temp_out,24.6375
1601130024,EL VARILLAL,2023,6,24,2023-06-14,out_humm,95.715953307393
1601130024,EL VARILLAL,2023,6,24,2023-06-14,rain,0.051284046692607006
1601130024,EL VARILLAL,2023,6,24,2023-06-14,temp_out,22.719066147859923
1601130024,EL VARILLAL,2023,6,24,2023-06-15,out_humm,91.15277777777777
1601130024,EL VARILLAL,2023,6,24,2023-06-15,rain,0
1601130024,EL VARILLAL,2023,6,24,2023-06-15,temp_out,17.915972222222223
1601130024,EL VARILLAL,2023,6,24,2023-06-16,out_humm,87.5569105691057
1601130024,EL VARILLAL,2023,6,24,2023-06-16,rain,0
1601130024,EL VARILLAL,2023,6,24,2023-06-16,temp_out,19.447967479674798
1601130024,EL VARILLAL,2023,6,24,2023-06-17,out_humm,89.30555555555556
1601130024,EL VARILLAL,2023,6,24,2023-06-17,rain,0
1601130024,EL VARILLAL,2023,6,24,2023-06-17,temp_out,22.179166666666667
1601130024,EL VARILLAL,2023,6,25,2023-06-18,out_humm,85.36805555555556
1601130024,EL VARILLAL,2023,6,25,2023-06-18,rain,0
1601130024,EL VARILLAL,2023,6,25,2023-06-18,temp_out,25.0375
1601130024,EL VARILLAL,2023,6,25,2023-06-19,out_humm,84.80555555555556
1601130024,EL VARILLAL,2023,6,25,2023-06-19,rain,0
1601130024,EL VARILLAL,2023,6,25,2023-06-19,temp_out,25.10972222222222
1601130024,EL VARILLAL,2023,6,25,2023-06-20,out_humm,86.15972222222223
1601130024,EL VARILLAL,2023,6,25,2023-06-20,rain,0
1601130024,EL VARILLAL,2023,6,25,2023-06-20,temp_out,25.877777777777776
1601130024,EL VARILLAL,2023,6,25,2023-06-21,out_humm,90.73611111111111
1601130024,EL VARILLAL,2023,6,25,2023-06-21,rain,0.019375
1601130024,EL VARILLAL,2023,6,25,2023-06-21,temp_out,25.584027777777777
1601130024,EL VARILLAL,2023,6,25,2023-06-22,out_humm,85.50972762645914
1601130024,EL VARILLAL,2023,6,25,2023-06-22,rain,0
1601130024,EL VARILLAL,2023,6,25,2023-06-22,temp_out,26.64474708171206
1601130024,EL VARILLAL,2023,6,25,2023-06-23,out_humm,91.47747747747748
1601130024,EL VARILLAL,2023,6,25,2023-06-23,rain,0.0011261261261261261
1601130024,EL VARILLAL,2023,6,25,2023-06-23,temp_out,25.701801801801803
1601130024,EL VARILLAL,2023,6,25,2023-06-24,out_humm,88.65277777777777
1601130024,EL VARILLAL,2023,6,25,2023-06-24,rain,0.019375
1601130024,EL VARILLAL,2023,6,25,2023-06-24,temp_out,26.822222222222223
1601130024,EL VARILLAL,2023,6,26,2023-06-25,out_humm,90.73611111111111
1601130024,EL VARILLAL,2023,6,26,2023-06-25,rain,0
1601130024,EL VARILLAL,2023,6,26,2023-06-25,temp_out,26.06388888888889
1601130024,EL VARILLAL,2023,6,26,2023-06-26,out_humm,92.52777777777777
1601130024,EL VARILLAL,2023,6,26,2023-06-26,rain,0.12347222222222222
1601130024,EL VARILLAL,2023,6,26,2023-06-26,temp_out,25.272916666666667
1601130024,EL VARILLAL,2023,6,26,2023-06-27,out_humm,89.70833333333333
1601130024,EL VARILLAL,2023,6,26,2023-06-27,rain,0
1601130024,EL VARILLAL,2023,6,26,2023-06-27,temp_out,26.15486111111111
1601130024,EL VARILLAL,2023,6,26,2023-06-28,out_humm,90.0625
1601130024,EL VARILLAL,2023,6,26,2023-06-28,rain,0.08645833333333333
1601130024,EL VARILLAL,2023,6,26,2023-06-28,temp_out,26.363194444444446
1601130024,EL VARILLAL,2023,6,26,2023-06-29,out_humm,97.84042553191489
1601130024,EL VARILLAL,2023,6,26,2023-06-29,rain,0.28361702127659577
1601130024,EL VARILLAL,2023,6,26,2023-06-29,temp_out,23.96595744680851
1601130024,EL VARILLAL,2023,6,26,2023-06-30,out_humm,91.3716814159292
1601130024,EL VARILLAL,2023,6,26,2023-06-30,rain,0.12123893805309735
1601130024,EL VARILLAL,2023,6,26,2023-06-30,temp_out,24.941592920353983
1601130024,EL VARILLAL,2023,7,26,2023-07-01,out_humm,88.88194444444444
1601130024,EL VARILLAL,2023,7,26,2023-07-01,rain,0
1601130024,EL VARILLAL,2023,7,26,2023-07-01,temp_out,25.780555555555555
1601130024,EL VARILLAL,2023,7,27,2023-07-02,out_humm,82.72222222222223
1601130024,EL VARILLAL,2023,7,27,2023-07-02,rain,0
1601130024,EL VARILLAL,2023,7,27,2023-07-02,temp_out,26.572916666666668
1601130024,EL VARILLAL,2023,7,27,2023-07-03,out_humm,85.24305555555556
1601130024,EL VARILLAL,2023,7,27,2023-07-03,rain,0
1601130024,EL VARILLAL,2023,7,27,2023-07-03,temp_out,26.114583333333332
1601130024,EL VARILLAL,2023,7,27,2023-07-04,out_humm,90.44444444444444
1601130024,EL VARILLAL,2023,7,27,2023-07-04,rain,0
1601130024,EL VARILLAL,2023,7,27,2023-07-04,temp_out,25.670833333333334
1601130024,EL VARILLAL,2023,7,27,2023-07-05,out_humm,91.20833333333333
1601130024,EL VARILLAL,2023,7,27,2023-07-05,rain,0.03347222222222222
1601130024,EL VARILLAL,2023,7,27,2023-07-05,temp_out,26.50347222222222
1601130024,EL VARILLAL,2023,7,27,2023-07-06,out_humm,91.03501945525292
1601130024,EL VARILLAL,2023,7,27,2023-07-06,rain,0.17984435797665368
1601130024,EL VARILLAL,2023,7,27,2023-07-06,temp_out,26.32295719844358
1601130024,EL VARILLAL,2023,7,27,2023-07-07,out_humm,92.36666666666666
1601130024,EL VARILLAL,2023,7,27,2023-07-07,rain,0
1601130024,EL VARILLAL,2023,7,27,2023-07-07,temp_out,26.185833333333335
1601130024,EL VARILLAL,2023,7,27,2023-07-08,out_humm,88.52777777777777
1601130024,EL VARILLAL,2023,7,27,2023-07-08,rain,0.001736111111111111
1601130024,EL VARILLAL,2023,7,27,2023-07-08,temp_out,26.85902777777778
1601130024,EL VARILLAL,2023,7,28,2023-07-09,out_humm,88.48611111111111
1601130024,EL VARILLAL,2023,7,28,2023-07-09,rain,0.2627083333333333
1601130024,EL VARILLAL,2023,7,28,2023-07-09,temp_out,26.34236111111111
1601130024,EL VARILLAL,2023,7,28,2023-07-10,out_humm,87.39583333333333
1601130024,EL VARILLAL,2023,7,28,2023-07-10,rain,0
1601130024,EL VARILLAL,2023,7,28,2023-07-10,temp_out,26.82847222222222
1601130024,EL VARILLAL,2023,7,28,2023-07-11,out_humm,86.20833333333333
1601130024,EL VARILLAL,2023,7,28,2023-07-11,rain,0.012291666666666666
1601130024,EL VARILLAL,2023,7,28,2023-07-11,temp_out,26.23263888888889
1601130024,EL VARILLAL,2023,7,28,2023-07-12,out_humm,87.33333333333333
1601130024,EL VARILLAL,2023,7,28,2023-07-12,rain,0.003472222222222222
1601130024,EL VARILLAL,2023,7,28,2023-07-12,temp_out,26.591666666666665
1601130024,EL VARILLAL,2023,7,28,2023-07-13,out_humm,96.6025641025641
1601130024,EL VARILLAL,2023,7,28,2023-07-13,rain,0
1601130024,EL VARILLAL,2023,7,28,2023-07-13,temp_out,24.45897435897436
1601130024,EL VARILLAL,2023,7,28,2023-07-14,out_humm,93.44642857142857
1601130024,EL VARILLAL,2023,7,28,2023-07-14,rain,0.5239285714285714
1601130024,EL VARILLAL,2023,7,28,2023-07-14,temp_out,24.851785714285715
1601130024,EL VARILLAL,2023,7,28,2023-07-15,out_humm,92.83333333333333
1601130024,EL VARILLAL,2023,7,28,2023-07-15,rain,0.1463888888888889
1601130024,EL VARILLAL,2023,7,28,2023-07-15,temp_out,24.633333333333333
1601130024,EL VARILLAL,2023,7,29,2023-07-16,out_humm,94.34027777777777
1601130024,EL VARILLAL,2023,7,29,2023-07-16,rain,0.10215277777777779
1601130024,EL VARILLAL,2023,7,29,2023-07-16,temp_out,24.906944444444445
1601130024,EL VARILLAL,2023,7,29,2023-07-17,out_humm,90.90972222222223
1601130024,EL VARILLAL,2023,7,29,2023-07-17,rain,0
1601130024,EL VARILLAL,2023,7,29,2023-07-17,temp_out,25.68263888888889
1601130024,EL VARILLAL,2023,7,29,2023-07-18,out_humm,86.44444444444444
1601130024,EL VARILLAL,2023,7,29,2023-07-18,rain,0
1601130024,EL VARILLAL,2023,7,29,2023-07-18,temp_out,26.40972222222222
1601130024,EL VARILLAL,2023,7,29,2023-07-19,out_humm,95.33333333333333
1601130024,EL VARILLAL,2023,7,29,2023-07-19,rain,0.31895833333333334
1601130024,EL VARILLAL,2023,7,29,2023-07-19,temp_out,24.50347222222222
1601130024,EL VARILLAL,2023,7,29,2023-07-20,out_humm,94.30555555555556
1601130024,EL VARILLAL,2023,7,29,2023-07-20,rain,0.2609722222222222
1601130024,EL VARILLAL,2023,7,29,2023-07-20,temp_out,24.476388888888888
1601130024,EL VARILLAL,2023,7,29,2023-07-21,out_humm,96.78125
1601130024,EL VARILLAL,2023,7,29,2023-07-21,rain,0
1601130024,EL VARILLAL,2023,7,29,2023-07-21,temp_out,23.748958333333334
1601130032,EL PAUJIL,2023,3,13,2023-03-30,out_humm,87.75714285714285
1601130032,EL PAUJIL,2023,3,13,2023-03-30,rain,0
1601130032,EL PAUJIL,2023,3,13,2023-03-30,temp_out,25.036428571428573
1601130032,EL PAUJIL,2023,3,13,2023-03-31,out_humm,95.44544287548139
1601130032,EL PAUJIL,2023,3,13,2023-03-31,rain,0.03154043645699615
1601130032,EL PAUJIL,2023,3,13,2023-03-31,temp_out,23.693581514762517
1601130032,EL PAUJIL,2023,4,16,2023-04-18,out_humm,84.15547703180212
1601130032,EL PAUJIL,2023,4,16,2023-04-18,rain,0
1601130032,EL PAUJIL,2023,4,16,2023-04-18,temp_out,27.078233215547705
1601130032,EL PAUJIL,2023,4,16,2023-04-19,out_humm,85.97199341021417
1601130032,EL PAUJIL,2023,4,16,2023-04-19,rain,0
1601130032,EL PAUJIL,2023,4,16,2023-04-19,temp_out,27.578747940691926
1601130032,EL PAUJIL,2023,4,17,2023-04-27,out_humm,90.45440956651719
1601130032,EL PAUJIL,2023,4,17,2023-04-27,rain,0.012070254110612855
1601130032,EL PAUJIL,2023,4,17,2023-04-27,temp_out,25.651420029895366
1601130032,EL PAUJIL,2023,4,17,2023-04-28,out_humm,95.52750809061489
1601130032,EL PAUJIL,2023,4,17,2023-04-28,rain,0.06735436893203883
1601130032,EL PAUJIL,2023,4,17,2023-04-28,temp_out,24.417071197411005
1601130032,EL PAUJIL,2023,4,17,2023-04-29,out_humm,88
1601130032,EL PAUJIL,2023,4,17,2023-04-29,rain,0
1601130032,EL PAUJIL,2023,4,17,2023-04-29,temp_out,26.395833333333332
1601130032,EL PAUJIL,2023,4,18,2023-04-30,out_humm,91.08333333333333
1601130032,EL PAUJIL,2023,4,18,2023-04-30,rain,0
1601130032,EL PAUJIL,2023,4,18,2023-04-30,temp_out,25.5625
1601130032,EL PAUJIL,2023,5,18,2023-05-01,out_humm,90.26041666666667
1601130032,EL PAUJIL,2023,5,18,2023-05-01,rain,0
1601130032,EL PAUJIL,2023,5,18,2023-05-01,temp_out,25.29375
1601130032,EL PAUJIL,2023,5,18,2023-05-02,out_humm,89.70833333333333
1601130032,EL PAUJIL,2023,5,18,2023-05-02,rain,0
1601130032,EL PAUJIL,2023,5,18,2023-05-02,temp_out,26.253125
1601130032,EL PAUJIL,2023,5,18,2023-05-03,out_humm,89.44791666666667
1601130032,EL PAUJIL,2023,5,18,2023-05-03,rain,0.021041666666666667
1601130032,EL PAUJIL,2023,5,18,2023-05-03,temp_out,26.646875
1601130032,EL PAUJIL,2023,5,18,2023-05-04,out_humm,89.05208333333333
1601130032,EL PAUJIL,2023,5,18,2023-05-04,rain,0.1084375
1601130032,EL PAUJIL,2023,5,18,2023-05-04,temp_out,26.323958333333334
1601130032,EL PAUJIL,2023,5,18,2023-05-05,out_humm,88.15625
1601130032,EL PAUJIL,2023,5,18,2023-05-05,rain,0.0026041666666666665
1601130032,EL PAUJIL,2023,5,18,2023-05-05,temp_out,26.664583333333333
1601130032,EL PAUJIL,2023,5,18,2023-05-06,out_humm,95.71875
1601130032,EL PAUJIL,2023,5,18,2023-05-06,rain,0.6130208333333333
1601130032,EL PAUJIL,2023,5,18,2023-05-06,temp_out,24.733333333333334
1601130032,EL PAUJIL,2023,5,19,2023-05-07,out_humm,89.28125
1601130032,EL PAUJIL,2023,5,19,2023-05-07,rain,0
1601130032,EL PAUJIL,2023,5,19,2023-05-07,temp_out,25.78125
1601130032,EL PAUJIL,2023,5,19,2023-05-08,out_humm,95.98958333333333
1601130032,EL PAUJIL,2023,5,19,2023-05-08,rain,0.2353125
1601130032,EL PAUJIL,2023,5,19,2023-05-08,temp_out,24.270833333333332
1601130032,EL PAUJIL,2023,5,19,2023-05-09,out_humm,97.77083333333333
1601130032,EL PAUJIL,2023,5,19,2023-05-09,rain,0.40447916666666667
1601130032,EL PAUJIL,2023,5,19,2023-05-09,temp_out,23.492708333333333
1601130032,EL PAUJIL,2023,5,19,2023-05-10,out_humm,89.5
1601130032,EL PAUJIL,2023,5,19,2023-05-10,rain,0
1601130032,EL PAUJIL,2023,5,19,2023-05-10,temp_out,25.839583333333334
1601130032,EL PAUJIL,2023,5,19,2023-05-11,out_humm,90.38888888888889
1601130032,EL PAUJIL,2023,5,19,2023-05-11,rain,0.03347222222222222
1601130032,EL PAUJIL,2023,5,19,2023-05-11,temp_out,26.31875
1601130032,EL PAUJIL,2023,5,19,2023-05-12,out_humm,89.85416666666667
1601130032,EL PAUJIL,2023,5,19,2023-05-12,rain,0.050208333333333334
1601130032,EL PAUJIL,2023,5,19,2023-05-12,temp_out,25.922916666666666
1601130032,EL PAUJIL,2023,5,19,2023-05-13,out_humm,91.80208333333333
1601130032,EL PAUJIL,2023,5,19,2023-05-13,rain,0.17989583333333334
1601130032,EL PAUJIL,2023,5,19,2023-05-13,temp_out,25.811458333333334
1601130032,EL PAUJIL,2023,5,20,2023-05-14,out_humm,89.91666666666667
1601130032,EL PAUJIL,2023,5,20,2023-05-14,rain,0.013125
1601130032,EL PAUJIL,2023,5,20,2023-05-14,temp_out,26.779166666666665
1601130032,EL PAUJIL,2023,5,20,2023-05-15,out_humm,94.71875
1601130032,EL PAUJIL,2023,5,20,2023-05-15,rain,0.309375
1601130032,EL PAUJIL,2023,5,20,2023-05-15,temp_out,24.961458333333333
1601130032,EL PAUJIL,2023,5,20,2023-05-16,out_humm,93.63541666666667
1601130032,EL PAUJIL,2023,5,20,2023-05-16,rain,0.010416666666666666
1601130032,EL PAUJIL,2023,5,20,2023-05-16,temp_out,24.729166666666668
1601130032,EL PAUJIL,2023,5,20,2023-05-17,out_humm,89.72916666666667
1601130032,EL PAUJIL,2023,5,20,2023-05-17,rain,0
1601130032,EL PAUJIL,2023,5,20,2023-05-17,temp_out,26.951041666666665
1601130032,EL PAUJIL,2023,5,20,2023-05-18,out_humm,90.14583333333333
1601130032,EL PAUJIL,2023,5,20,2023-05-18,rain,0
1601130032,EL PAUJIL,2023,5,20,2023-05-18,temp_out,27.191666666666666
1601130032,EL PAUJIL,2023,5,20,2023-05-19,out_humm,89.83333333333333
1601130032,EL PAUJIL,2023,5,20,2023-05-19,rain,0.0290625
1601130032,EL PAUJIL,2023,5,20,2023-05-19,temp_out,26.957291666666666
1601130032,EL PAUJIL,2023,5,20,2023-05-20,out_humm,88.57291666666667
1601130032,EL PAUJIL,2023,5,20,2023-05-20,rain,0.0026041666666666665
1601130032,EL PAUJIL,2023,5,20,2023-05-20,temp_out,27.236458333333335
1601130032,EL PAUJIL,2023,5,21,2023-05-21,out_humm,92.04166666666667
1601130032,EL PAUJIL,2023,5,21,2023-05-21,rain,0
1601130032,EL PAUJIL,2023,5,21,2023-05-21,temp_out,26.751041666666666
1601130032,EL PAUJIL,2023,5,21,2023-05-22,out_humm,87.22093023255815
1601130032,EL PAUJIL,2023,5,21,2023-05-22,rain,0
1601130032,EL PAUJIL,2023,5,21,2023-05-22,temp_out,27.441860465116278
1601130032,EL PAUJIL,2023,5,21,2023-05-23,out_humm,89.03125
1601130032,EL PAUJIL,2023,5,21,2023-05-23,rain,0
1601130032,EL PAUJIL,2023,5,21,2023-05-23,temp_out,27.311458333333334
1601130032,EL PAUJIL,2023,5,21,2023-05-24,out_humm,94.69182389937107
1601130032,EL PAUJIL,2023,5,21,2023-05-24,rain,1.5876729559748428
1601130032,EL PAUJIL,2023,5,21,2023-05-24,temp_out,24.662264150943397
1601130032,EL PAUJIL,2023,5,21,2023-05-25,out_humm,90.3125
1601130032,EL PAUJIL,2023,5,21,2023-05-25,rain,0
1601130032,EL PAUJIL,2023,5,21,2023-05-25,temp_out,26
1601130032,EL PAUJIL,2023,5,21,2023-05-26,out_humm,90.9375
1601130032,EL PAUJIL,2023,5,21,2023-05-26,rain,0.14541666666666667
1601130032,EL PAUJIL,2023,5,21,2023-05-26,temp_out,26.442708333333332
1601130032,EL PAUJIL,2023,5,21,2023-05-27,out_humm,90.54166666666667
1601130032,EL PAUJIL,2023,5,21,2023-05-27,rain,0.20875
1601130032,EL PAUJIL,2023,5,21,2023-05-27,temp_out,26.197916666666668
1601130032,EL PAUJIL,2023,5,22,2023-05-28,out_humm,93.16666666666667
1601130032,EL PAUJIL,2023,5,22,2023-05-28,rain,0.04479166666666667
1601130032,EL PAUJIL,2023,5,22,2023-05-28,temp_out,25.8875
1601130032,EL PAUJIL,2023,5,22,2023-05-29,out_humm,89.48958333333333
1601130032,EL PAUJIL,2023,5,22,2023-05-29,rain,0
1601130032,EL PAUJIL,2023,5,22,2023-05-29,temp_out,26.6125
1601130032,EL PAUJIL,2023,5,22,2023-05-30,out_humm,89.65625
1601130032,EL PAUJIL,2023,5,22,2023-05-30,rain,0.0026041666666666665
1601130032,EL PAUJIL,2023,5,22,2023-05-30,temp_out,27.133333333333333
1601130032,EL PAUJIL,2023,5,22,2023-05-31,out_humm,90.01041666666667
1601130032,EL PAUJIL,2023,5,22,2023-05-31,rain,0.021145833333333332
1601130032,EL PAUJIL,2023,5,22,2023-05-31,temp_out,26.553125
1601130032,EL PAUJIL,2023,6,22,2023-06-01,out_humm,92.75
1601130032,EL PAUJIL,2023,6,22,2023-06-01,rain,0.0953125
1601130032,EL PAUJIL,2023,6,22,2023-06-01,temp_out,25.29895833333333
1601130032,EL PAUJIL,2023,6,22,2023-06-02,out_humm,94.72916666666667
1601130032,EL PAUJIL,2023,6,22,2023-06-02,rain,0.7010416666666667
1601130032,EL PAUJIL,2023,6,22,2023-06-02,temp_out,24.723958333333332
1601130032,EL PAUJIL,2023,6,22,2023-06-03,out_humm,91.76041666666667
1601130032,EL PAUJIL,2023,6,22,2023-06-03,rain,0
1601130032,EL PAUJIL,2023,6,22,2023-06-03,temp_out,25.61875
1601130032,EL PAUJIL,2023,6,23,2023-06-04,out_humm,88.91666666666667
1601130032,EL PAUJIL,2023,6,23,2023-06-04,rain,0
1601130032,EL PAUJIL,2023,6,23,2023-06-04,temp_out,26.009375
1601130032,EL PAUJIL,2023,6,23,2023-06-05,out_humm,90.47916666666667
1601130032,EL PAUJIL,2023,6,23,2023-06-05,rain,0.19052083333333333
1601130032,EL PAUJIL,2023,6,23,2023-06-05,temp_out,25.740625
1601130032,EL PAUJIL,2023,6,23,2023-06-06,out_humm,94.59375
1601130032,EL PAUJIL,2023,6,23,2023-06-06,rain,0.19312500000000002
1601130032,EL PAUJIL,2023,6,23,2023-06-06,temp_out,24.517708333333335
1601130032,EL PAUJIL,2023,6,23,2023-06-07,out_humm,92.75
1601130032,EL PAUJIL,2023,6,23,2023-06-07,rain,0.005208333333333333
1601130032,EL PAUJIL,2023,6,23,2023-06-07,temp_out,24.925
1601130032,EL PAUJIL,2023,6,23,2023-06-08,out_humm,91.59154929577464
1601130032,EL PAUJIL,2023,6,23,2023-06-08,rain,0
1601130032,EL PAUJIL,2023,6,23,2023-06-08,temp_out,25.606338028169013
1601130032,EL PAUJIL,2023,6,23,2023-06-09,out_humm,87.95833333333333
1601130032,EL PAUJIL,2023,6,23,2023-06-09,rain,0
1601130032,EL PAUJIL,2023,6,23,2023-06-09,temp_out,26.888541666666665
1601130032,EL PAUJIL,2023,6,23,2023-06-10,out_humm,92.03125
1601130032,EL PAUJIL,2023,6,23,2023-06-10,rain,0.028854166666666667
1601130032,EL PAUJIL,2023,6,23,2023-06-10,temp_out,25.723958333333332
1601130032,EL PAUJIL,2023,6,24,2023-06-11,out_humm,92.03125
1601130032,EL PAUJIL,2023,6,24,2023-06-11,rain,0.11375
1601130032,EL PAUJIL,2023,6,24,2023-06-11,temp_out,25.764583333333334
1601130032,EL PAUJIL,2023,6,24,2023-06-12,out_humm,90.19791666666667
1601130032,EL PAUJIL,2023,6,24,2023-06-12,rain,0.06874999999999999
1601130032,EL PAUJIL,2023,6,24,2023-06-12,temp_out,26.002083333333335
1601130032,EL PAUJIL,2023,6,24,2023-06-13,out_humm,91.37426900584795
1601130032,EL PAUJIL,2023,6,24,2023-06-13,rain,0.0014619883040935672
1601130032,EL PAUJIL,2023,6,24,2023-06-13,temp_out,24.921637426900585
1601130032,EL PAUJIL,2023,6,24,2023-06-14,out_humm,96.48958333333333
1601130032,EL PAUJIL,2023,6,24,2023-06-14,rain,0.09760416666666667
1601130032,EL PAUJIL,2023,6,24,2023-06-14,temp_out,22.4375
1601130032,EL PAUJIL,2023,6,24,2023-06-15,out_humm,92.37888198757764
1601130032,EL PAUJIL,2023,6,24,2023-06-15,rain,0.003105590062111801
1601130032,EL PAUJIL,2023,6,24,2023-06-15,temp_out,17.619875776397517
1601130032,EL PAUJIL,2023,6,24,2023-06-16,out_humm,86.5625
1601130032,EL PAUJIL,2023,6,24,2023-06-16,rain,0
1601130032,EL PAUJIL,2023,6,24,2023-06-16,temp_out,20.032291666666666
1601130032,EL PAUJIL,2023,6,24,2023-06-17,out_humm,91.35416666666667
1601130032,EL PAUJIL,2023,6,24,2023-06-17,rain,0
1601130032,EL PAUJIL,2023,6,24,2023-06-17,temp_out,21.901041666666668
1601130032,EL PAUJIL,2023,6,25,2023-06-18,out_humm,87.16666666666667
1601130032,EL PAUJIL,2023,6,25,2023-06-18,rain,0
1601130032,EL PAUJIL,2023,6,25,2023-06-18,temp_out,24.4625
1601130032,EL PAUJIL,2023,6,25,2023-06-19,out_humm,86.46875
