UBIGEO,NOMCP,DEP,PROV,DIST,UBIGEOCP,LNG,LAT,GROUP,pr2010,pr2021,delta_pr,ro2021,ro2010,delta_ro,soil2021,soil2010,delta_soil,tmmx2021,tmmx2010,delta_tmax,tmmn2021,tmmn2010,delta_tmin,ETP_2021,ETP_2010,delta_ETP,humidity_2021,humidity_2010,delta_humidity,pop2020,pop2010,delta_pop,def_2010,def_2021,delta_def,ghsl2010,ghsl2020,delta_ghs,ln_2021,ln_2014,delta_ln
160113,LOS DELFINES,LORETO,MAYNAS,SAN JUAN BAUTISTA,1601130069,-73.3394,-3.844786,INNOVALAB,1713.7342023,3006.4907568,75.4350676297989,1976.0042127,779.8814492,153.37238303680374,483.6965951,417.0129454,15.990786481709074,377.6540368,378.0342667,-0.10058080271907202,262.1821629,262.5623928,-0.1448150650766074,30.35008531818182,31.235770363636366,-2.8354832781253636,0.2184877,0.2178065,0.31275466985605144,2.7444578,1.5187699,80.70267260366434,1.1116538,0.8053557,-27.553371382349436,8115.9013833,10676.8157168,31.554281065681316,2.9088141,1.8269512,59.216847171396786
160113,CALIPSO,LORETO,MAYNAS,SAN JUAN BAUTISTA,1601130093,-73.347699,-3.874062,INNOVALAB,1709.4469498,3004.3164181,75.7478591805084,1974.2877249,775.2105654,154.67760799690467,488.1758363,421.7973487,15.737056623182143,377.1029486,377.4856831,-0.10139046780712897,262.0861044,262.4688389,-0.14582092929735957,31.17142220909091,31.78330510909091,-1.9251707709434713,0.2184169,0.2177223,0.31903025092054865,2.3842059,1.3312145,79.10005487470276,0.7233917,1.253926,73.33983787759801,4687.4566311,6361.4586239,35.71237292508377,1.96735,1.0655182,84.63785977564717
160301,TUPAC AMARU II,LORETO,LORETO,NAUTA,1603010041,-73.60862,-4.542548,INNOVALAB,1630.5153568,2680.2625748,64.3813143876303,1649.1338345,674.510955,144.49326171433347,546.3462634,508.304105,7.484133617217199,383.4944755,383.9171819,-0.1101035379318045,264.9623918,265.3540432,-0.14759579137251325,31.53841370909091,34.79380864545455,-9.356247743774725,0.2192719,0.2169935,1.049985368225309,0.5010323,0.5797407,-13.576483417500274,0.1613351,0.6503372,303.09715616750475,2052.9834368,2459.4985793,19.8011895864897,0.8517084,0.5911187,44.08415771654661
160301,SANTA CRUZ,LORETO,LORETO,NAUTA,1603010024,-73.54581,-4.480263,INNOVALAB,1615.8013861,2722.1348515,68.46964453164112,1692.4756931,662.7754455,155.3618581664851,515.3945248,486.8186733,5.8699168843078144,383.0895,383.6153911,-0.13708811278193367,265.0904554,265.6160099,-0.1978625084375979,31.780186263636363,34.735499318181816,-8.508048286493281,0.2186032,0.2165947,0.9273080089217309,0.6507351,0.4252409,53.027401644573715,0.0386586,0.5098817,1218.9347260376733,3255.8618877,3544.5031683,8.865280240861255,1.1657098,0.7719304,51.012293336290405
160301,1 DE FEBRERO,LORETO,LORETO,NAUTA,1603010099,-73.55276,-4.356997,INNOVALAB,1630.3910761,2768.4430248,69.80239068912799,1744.5793097,685.0286733,154.67245061375448,517.6847373,475.6380478,8.840060145415487,381.0248799,381.6749468,-0.17031951021418548,263.6305948,264.2806616,-0.24597592425581796,31.578561463636362,32.10756139090909,-1.647586750149481,0.2173668,0.2155981,0.8203690106731052,0.2891719,0.2734898,5.734071252383078,0.4451156,0.2967128,-33.340282838885,64.5238033,85.2057173,32.053153940477664,0.4404273,0.2754123,59.915624683429186
160301,PUERTO PRADO,LORETO,LORETO,NAUTA,1603010101,-73.538462,-4.471702,INNOVALAB,1615.7256309,2728.4151905,68.86624426327901,1699.3552697,663.179713,156.24355455818957,512.3841069,484.6843988,5.714998908275157,382.8600148,383.4060366,-0.14241345932945215,264.9603464,265.5063681,-0.20565295812201764,31.813496154545454,34.43326857272727,-7.608259473388469,0.218489,0.2165136,0.9123676295622946,0.2129695,0.2132153,-0.1152825336643245,0.025275,0.4019093,1490.1455984174088,313.6834856,432.8859758,38.00088167599729,0.6887024,0.3504555,96.51636227709369
160301,NAUTA,LORETO,LORETO,NAUTA,1603010001,-73.569425,-4.501522,INNOVALAB,1618.591762,2706.113471,67.1893762548385,1675.5356206,664.544928,152.1327829019259,525.1258676,493.6562998,6.374793112687832,383.4258528,383.8954651,-0.1223281707372404,265.2036685,265.6558642,-0.17021860268801262,31.620841145454545,34.868179872727275,-9.313186805637336,0.2189683,0.2168639,0.9703781957255248,1.016366,0.8843343,14.930066604902704,0.1317537,0.9672927,634.1673896065158,5035.7971149,5717.7871729,13.54284222416578,1.5335425,1.0740457,42.78186673062421
160112,SAN JUAN DE MUNICH,LORETO,MAYNAS,BELEN,1601120049,-73.32016,-3.93564,INNOVALAB,1695.9311729,2985.6136961,76.04568769112694,1959.0914226,763.2870522,156.66509302802507,499.312923,433.0766711,15.294347703320566,376.6341856,377.3145582,-0.18031973196204076,262.8583866,263.5387592,-0.25816794541544547,32.529376363636366,33.55465468181818,-3.055547219615304,0.2183139,0.2176578,0.30143647505395754,0.5712499,0.51248,11.467745082734922,0.3390603,0.7262546,114.19629487734188,125.8339475,358.7922885,185.1315528347388,0.7308233,0.348718,109.5742978567209
160112,5 DE DICIEMBRE,LORETO,MAYNAS,BELEN,1601120076,-73.318977,-3.881458,INNOVALAB,1705.492646,2993.5144357,75.52197851576078,1966.5642549,773.7641262,154.15552211730335,491.5273362,424.5898034,15.76522381460468,376.7404942,377.1919031,-0.11967619036623746,262.4295449,262.8809538,-0.17171609181828446,31.95604569090909,32.63164125454546,-2.0703695482747424,0.2184758,0.217836,0.2937071925668833,2.2069639,1.2575575,75.49606280428526,0.4965966,0.5536597,11.490835821268204,2933.0417851,3942.549333,34.41845094155661,1.8066673,0.83094,117.42451921919752
160113,VILLA CRUZ,LORETO,MAYNAS,SAN JUAN BAUTISTA,1601130098,-73.373493,-3.853171,INNOVALAB,1709.7137907,3007.1836452,75.88813177723641,1976.469607,775.7044847,154.79672297684218,482.896535,417.3873478,15.695058210386891,377.9152559,378.2185675,-0.08019479371541671,262.1632363,262.4665479,-0.11556200301593904,30.83142770909091,30.721581172727273,0.3575549570383186,0.2185176,0.2177996,0.32966084418887653,1.9173546,1.0702678,79.14718166799,0.9953165,1.0503479,5.529035236530284,4944.087314,6493.4176589,31.337034451491476,1.9348823,1.209281,60.00270408614704
160113,SAN CIRILO,LORETO,MAYNAS,SAN JUAN BAUTISTA,1601130099,-73.455098,-4.056845,INNOVALAB,1681.0956156,2948.0258608,75.3633662144684,1920.4182809,746.1363884,157.3816678500437,502.9850582,440.9149864,14.077560009196379,378.2717959,378.8247857,-0.14597508422745065,262.9403072,263.493297,-0.20986864041553877,32.30860684545455,32.986264,-2.054361641395492,0.2177925,0.216725,0.49255969546660466,0.4874126,0.2969599,64.13414740508735,0.9083583,0.3841248,-57.712193525396316,691.9221841,1033.5852894,49.37883379825572,0.8232039,0.3665942,124.55453468712817
160113,LLANCHAMA,LORETO,MAYNAS,SAN JUAN BAUTISTA,1601130006,-73.409216,-3.857972,DIRESA,1705.0464183,3005.9239077,76.29572282829858,1977.1495591,774.3150203,155.34175461738747,481.2230457,417.4602645,15.27397614150652,378.2214158,378.4385663,-0.05738064757064441,262.2281185,262.445269,-0.08274125147213168,31.94217730909091,31.234807454545454,2.2646845368739887,0.218638,0.2178199,0.37558551812758534,0.5955959,0.5111705,16.516093945170933,0.3436316,0.5917834,72.21448784104838,550.0778027,769.0767469,39.81235802009576,0.8277564,0.4004471,106.70805207479339
160113,EL VARILLAL,LORETO,MAYNAS,SAN JUAN BAUTISTA,1601130024,-73.351417,-3.88769,DIRESA,1707.225223,3002.8927156,75.8931788931284,1973.3673935,773.0794351,155.2606244460169,490.1191427,423.9776858,15.600221218057314,376.9163479,377.3191675,-0.10675831887071749,262.0516601,262.4544797,-0.15348170107838577,31.59608740909091,31.959432672727274,-1.13689522388308,0.218355,0.2176561,0.32110287742911975,1.898861,1.1489897,65.26353543465184,0.6764592,1.3166787,94.64273676815984,2609.7929366,3708.6681891,42.10584054731939,1.5268432,0.7229853,111.18592591025018
160113,EL PAUJIL,LORETO,MAYNAS,SAN JUAN BAUTISTA,1601130032,-73.437658,-4.0423,DIRESA,1683.5988905,2956.7495666,75.62078374391754,1928.0003963,747.5052256,157.9246713295485,503.5046312,440.4502204,14.315899477297668,378.0985537,378.6597256,-0.14819952111642704,262.9563178,263.5174897,-0.21295432824547608,32.55225776363636,33.0584693,-1.5312612685416642,0.2178342,0.2167827,0.4850479304852328,0.5709041,0.3407466,67.54506134470601,0.9742469,0.5113246,-47.51591203420817,524.3125099,894.4472736,70.59430334221747,0.7300797,0.3551799,105.55208782929441
160113,ZUNGAROCOCHA,LORETO,MAYNAS,SAN JUAN BAUTISTA,1601130018,-73.354973,-3.828583,DIRESA,1713.5721499,3007.2327113,75.49495721411526,1976.7372902,779.8006534,153.49264348282477,479.716712,413.7272709,15.949985834013333,378.2160784,378.5479432,-0.08766783863481979,262.2325924,262.5644572,-0.12639364959714178,29.943572990909093,30.547794945454545,-1.9779560378231444,0.2184753,0.2177882,0.31549000359065543,2.155796,1.1769242,83.17203435871231,1.3054753,0.6896828,-47.16998475574375,9553.3281589,12047.9691611,26.11279504594387,3.0009487,1.9247578,55.913055658223584
160113,QUISTOCOCHA,LORETO,MAYNAS,SAN JUAN BAUTISTA,1601130017,-73.326179,-3.822999,DIRESA,1716.7261834,3006.6965736,75.14130108071141,1976.6428996,783.9076055,152.15253503494677,480.71275,413.9346455,16.132523630472495,377.9672608,378.3140325,-0.09166239425707176,262.1280452,262.4748168,-0.13211614136080843,29.595718772727274,31.036656863636363,-4.642697495545478,0.2185253,0.2178766,0.29773734306483673,2.9079007,2.0141855,44.37104725458504,0.9463822,0.8606427,-9.059711816219702,17821.7729579,21062.5241397,18.18422437237618,4.7523575,3.4028121,39.659709685409894
